"Metacritic_Score","Rank","Album_Name","Singer","Release_Date","Desciption","User_Score","Release_Year","id"
84,55,"Is It Going to Get Any Deeper Than This?","The Soft Pink Truth",2022-10-21,"The latest full-length release for the solo electronic project of Matmos' Drew Daniel features contributions from such artists as John Berndt, Koye Berry, Andrew Bernstein, Brooks Kossover, Mark Lightcap, M.C. Schmidt, Flock Of Dimes/Wye Oak's Jenn Wasner, Jason Willett, and Nate Wooley.",7.5,2022,"thesoftpinktruth2022isihis"
84,56,"Nymph","Shygirl",2022-09-30,"The debut full-length release for the London-based artist Shygirl features contributions from Arca, Bloodpop, Sega Bodega, Noah Goldstein, Danny L Harle, Mura Masa, and Caroline Polachek.",8,2022,"shygirl2022nymmph"
84,57,"White Jesus Black Problems","Fantastic Negrito",2022-06-03,"The latest full length release for Grammy-winning blues artist Fantastic Negrito was based on learning his ancestors: an indentured servant from Scotland and an African American slave had a common law marriage in 1750s Virginia.",5,2022,"fantasticnegrito2022whiems"
84,58,"Impera","Ghost",2022-03-11,"The fifth full-length studio release for the Swedish rock band Ghost was produced by Klas Ahlund.",8.7,2022,"ghost2022impera"
84,59,"How Is It That I Should Look at the Stars","The Weather Station",2022-03-04,"The sixth full-length release for Canadian band The Weather Station was written at the same time as 2021's Ignorance.",7.3,2022,"theweatherstation2022howars"
84,60,"Midnight Rocker","Horace Andy",2022-04-08,"The latest full-length release for reggae artist Horace Andy was produced by Adrian Sherwood.",NA,2022,"horaceandy2022midker"
84,61,"Once Twice Melody","Beach House",2022-02-18,"The latest full-length release for Baltimore duo Beach House was self-produced and features a live string ensemble.",8.7,2022,"beachhouse2022oncody"
84,62,"Blue Skies","Dehd",2022-05-27,"The fourth full-length release for the Chicago indie rock trio Dehd was produced by the band's singer/guitarist Jason Balla and mixed by Craig Silvey.",6.7,2022,"dehd2022bluies"
84,63,"Tresor","Gwenno",2022-07-01,"The third full-length solo release for Gwenno features nine tracks in the Cornish language and one in Welsh.",NA,2022,"gwenno2022tresor"
84,64,"You Belong There","Daniel Rossen",2022-04-08,"The debut full-length solo release for Grizzly Bear's Daniel Rossen was self-produced and recorded at his home studio in New Mexico.",7.6,2022,"danielrossen2022youere"
84,65,"The Line Is a Curve","Kae Tempest",2022-04-08,"The latest full-length release for London-based poet/musician Kae Tempest features guest appearances from Brockhampton's Kevin Abstract, Fontaines D.C.'s Grian Chatten, Confucius MC, and Lianne La Havas.",8,2022,"kaetempest2022therve"
84,66,"Sometimes, Forever","Soccer Mommy",2022-06-24,"The third full-length studio release for indie rock artist Soccer Mommy was produced by Oneohtrix Point Never's Daniel Lopatin.",6.8,2022,"soccermommy2022somver"
84,67,"Limbs","Keeley Forsyth",2022-02-25,"The second full-length release for British singer-songwriter Keeley Forsyth was produced with Ross Downes.",NA,2022,"keeleyforsyth2022limmbs"
84,68,"Anaïs Mitchell","Anaïs Mitchell",2022-01-28,"The latest full-length release from singer-songwriter Anaïs Mitchell features contributions from Thomas Bartlett, JT Bates, Aaron Dessner, Josh Kaufman, Michael Lewis, and Nico Muhly.",8.1,2022,"anaïsmitchell2022anaell"
84,69,"PRE PLEASURE","Julia Jacklin",2022-08-26,"The third full-length release for Australian singer-songwriter Julia Jacklin was co-produced with Marcus Paquin.",8.2,2022,"juliajacklin2022preure"
84,70,"Frank","Fly Anakin",2022-03-11,"The debut full-length studio release for rapper Fly Anakin features guest appearances from Big Kahuna OG Henny L.O., Billz Egypt, Nickelus F, and Pink Siifu.",NA,2022,"flyanakin2022fraank"
84,71,"Two Sisters","Sarah Davachi",2022-09-09,"The latest full-length release for Canadian experimental composer Sarah Davachi features contributions from Mattie Barbier, Mira Benjamin, Dorothy Berry, Bridget Carey, Johnny Chang, Judith Hamann, Jessika Kenney, Rebecca Lane, Anton Lukoszevieze, Gordon MacKay, Andrew McIntosh, and Tiffany Ng.",NA,2022,"sarahdavachi2022twoers"
84,72,"Hold the Girl","Rina Sawayama",2022-09-16,"The second full-length studio release for Rina Sawayama features production from Marcus Andersson, Clarence Clarity, Paul Epworth, and Stuart Price.",8.8,2022,"rinasawayama2022holirl"
84,73,"Alpha Zulu","Phoenix",2022-11-04,"The seventh full-length studio release for French indie pop band Phoenix was recorded at The Louvre and features a guest appearance from Ezra Koenig.",8.6,2022,"phoenix2022alpulu"
84,74,"Endure","Special Interest",2022-11-04,"The third full-length studio release for New Orleans collective Special Interest features a guest appearance from Mykki Blanco.",NA,2022,"specialinterest2022endure"
84,75,"Where I'm Meant to Be","Ezra Collective",2022-11-04,"The second full-length release for British jazz quartet Ezra Collective features guest appearances from Nao, Kojey Radical, Sampa The Great, and  Emeli Sandé.",NA,2022,"ezracollective2022wheobe"
84,76,"Les Racines","Vieux Farka Touré",2022-06-10,"The latest full-length solo release for Malian singer and guitarist Vieux Farka Touré was produced with Eric Herman.",8.3,2022,"vieuxfarkatouré2022lesnes"
83,77,"The Tipping Point","Tears for Fears",2022-02-25,"British pop-rock duo Tears For Fears worked with Charlton Pettus, Florian Reutter and Sacha Skarbek on its first full-length studio release in 17 years.",8.5,2022,"tearsforfears2022theint"
83,78,"Everything Was Beautiful","Spiritualized",2022-04-22,"The ninth full-length studio release for J Spaceman's space rock band Spiritualized was recorded at 11 different studios.",6.3,2022,"spiritualized2022eveful"
83,79,"The Bible","Lambchop",2022-09-30,"The latest full-length release for the Kurt Wagner-led band Lambchop was produced by Ryan Olson and Andrew Broder.",NA,2022,"lambchop2022theble"
83,80,"The Unraveling of Puptheband","PUP",2022-04-01,"The fourth full-length release for Toronto punk band PUP was produced with Peter Katis.",8.1,2022,"pup2022theand"
83,81,"Cruel Country","Wilco",2022-05-27,"The 12th full-length studio release for the Chicago indie rock band Wilco was recorded live at their loft with little overdubs.",8.2,2022,"wilco2022crutry"
83,82,"Harry's House","Harry Styles",2022-05-20,"The third full-length solo release for Harry Styles was recorded in Los Angeles, Tokyo and the United Kingdom.",8.4,2022,"harrystyles2022haruse"
83,83,"El Mirador","Calexico",2022-04-08,"The 10th full-length studio release for Arizona duo Calexico was recorded at Sergio Mendoza's home studio and features vocals from Gaby Moreno and Jairo Zavala.",NA,2022,"calexico2022elmdor"
83,84,"Carry Me Home","Mavis Staples",2022-05-20,"The collaboration between Mavis Staples and Levon Helm was recording at his Woodstock studios during the summer of 2011.",NA,2022,"mavisstaples2022carome"
83,85,"Comradely Objects","Horse Lords",2022-11-04,"The latest full-length release for Baltimore experimental rock band Horse Lords is its first on the RVNG Intl. label.",NA,2022,"horselords2022comcts"
83,86,"Palomino","Miranda Lambert",2022-04-29,"The latest full-length release for country singer-songwriter Miranda Lambert features a guest appearance from The B-52's.",6.3,2022,"mirandalambert2022palino"
83,87,"Whatever the Weather","Whatever the Weather",2022-04-08,"The debut full-length release for Whatever the Weather, the side project for London-based electronic producer Loraine James features more ambient sounds.",NA,2022,"whatevertheweather2022whaher"
83,88,"Take It Like a Man","Amanda Shires",2022-07-29,"The seventh full-length solo release for singer-songwriter Amanda Shires was produced by Lawrence Rothman.",8.5,2022,"amandashires2022takman"
83,89,"It's Almost Dry","Pusha T",2022-04-22,"The fourth full-length studio release for rapper Push T features guest appearances from Jay-Z, Kid Cudi, Labrinth, Lil Uzi Vert, Malice, Don Toliver, Pharrell Williams, and Ye.",8.5,2022,"pushat2022itsdry"
83,90,"PAINLESS","Nilüfer Yanya",2022-03-04,"London-based singer-songwriter Nilüfer Yanya worked with Wilma Archer, Jazzi Bobbi, Bullion, and Andrew Sarlo for her second full-length release.",8.5,2022,"nilüferyanya2022paiess"
83,91,"Past Life Regression","Papercuts",2022-04-01,"The seventh full-length release for the Jason Quever-led project Papercuts was self-recorded.",NA,2022,"papercuts2022pasion"
83,92,"Blue Water Road","Kehlani",2022-04-29,"The third full-length studio release for R&B singer-songwriter Kehlani features guest appearances from Ambré, Justin Bieber, Blxst, Jessie Reyez, Syd, and Thundercat.",8.7,2022,"kehlani2022bluoad"
83,93,"Laurel Hell","Mitski",2022-02-04,"The sixth full-length release for New York City indie artist Mitski was produced by Patrick Hyland.",8.5,2022,"mitski2022lauell"
83,94,"Expert in a Dying Field","The Beths",2022-09-16,"The third full-length release for the New Zealand indie-pop was partially completed on tour and remotely due to the COVID-19 pandemic lockdown.",8.4,2022,"thebeths2022expeld"
83,95,"The Boy Named If","Elvis Costello & the Imposters",2022-01-14,"The latest full-length release from Elvis Costello And The Imposters features a guest appearance from Nicole Atkins.",8.1,2022,"elviscostellotheimposters2022thedif"
83,96,"Farm to Table","Bartees Strange",2022-06-17,"The second full-length release for Washington D.C.-based Bartees Strange is his first on the 4AD label.",8,2022,"barteesstrange2022farble"
83,97,"Few Good Things","Saba",2022-02-04,"The third full-length release for Chicago rapper Saba features guest appearances from 6LACK, Black Thought, Cheflee, Daoud, Fousheé, G Herbo, Eryn Allen Kane, Krayzie Bone, Mereba, Pivot Gang, Smino, and Benjamin Earl Turner.",8.4,2022,"saba2022fewngs"
83,98,"Two Ribbons","Let's Eat Grandma",2022-04-29,"The third full-length release for the British duo Let's Eat Grandma was produced with David Wrench.",8.2,2022,"letseatgrandma2022twoons"
83,99,"Cheat Codes","Danger Mouse",2022-08-12,"The debut full-length release for the collaboration between The Roots' Black Thought and Danger Mouse features guest appearances from A$AP Rocky, Dylan Cartlidge, Conway the Machine, Joey Bada$$, Kid Sister, Michael Kiwanuka, MF DOOM, Raekwon, Run The Jewels, and Russ.",8.3,2022,"dangermouse2022chedes"
83,100,"Sonancy","Loop",2022-03-25,"The first full-length release for British rock band Loop in over 30 years features a new line-up led by Robert Hampson.",NA,2022,"loop2022sonncy"
82,101,"Profound Mysteries","Röyksopp",2022-04-29,"The first full-length release in eight years for Norwegian electronic duo Röyksopp features guest appearances from Alison Goldfrapp, Beki Mari, Pixx, and Susanne Sundfør.",8.9,2022,"röyksopp2022proies"
82,102,"Reset","Panda Bear",2022-08-12,"The debut full-length release for the collaboration between Panda Bear & Sonic Boom was inspired by and features samples from pop songs of the 1950s and '60s.",7.9,2022,"pandabear2022resset"
82,103,"The Theory of Whatever","Jamie T",2022-07-22,"The fifth full-length release for British indie singer-songwriter Jamie T was produced by Hugo White.",8.3,2022,"jamiet2022thever"
82,104,"Ramona Park Broke My Heart","Vince Staples",2022-04-08,"The fifth full-length studio release for Long Beach rapper Vince Staples features guest appearances from Lil Baby, Mustard and Ty Dolla $ign.",8.2,2022,"vincestaples2022ramart"
82,105,"Viva Las Vengeance","Panic! At the Disco",2022-08-19,"The seventh full-length release for Brendon Urie's solo music project 	Panic! At the Disco was recorded live to tape with Jake Sinclair and Mike Viola.",6.4,2022,"panicatthedisco2022vivnce"
82,106,"Warm Chris","Aldous Harding",2022-03-25,"The fourth full-length release for Cardiff-based New Zealand singer-songwriter Aldous Harding was recorded in Wales and produced by John Parish.",8.3,2022,"aldousharding2022warris"
82,107,"COPINGMECHANISM","Willow",2022-10-07,"The fifth full-length solo release for Willow features a guest appearance from Yves Tumor.",7.2,2022,"willow2022copism"
82,108,"Back Home","Big Joanie",2022-11-04,"The second full-length release for London-based DIY punk trio Big Joanie was produced and mixed by Margo Broom.",NA,2022,"bigjoanie2022bacome"
82,109,"Arkhon","Zola Jesus",2022-06-24,"The sixth full-length studio release for synth-pop artist Zola Jesus was produced by Randall Dunn.",NA,2022,"zolajesus2022arkhon"
82,110,"Broken Hearts Club","Syd",2022-04-08,"The second full-length release for Los Angeles R&B artist Syd features guest appearances from Kehlani, Lucky Daye and Smino.",NA,2022,"syd2022brolub"
82,111,"Premonition","White Lung",2022-12-02,"The first new full-length album for Canadian punk band White Lung in five years was produced by Jesse Gander and was announced as its last.",NA,2022,"whitelung2022preion"
82,112,"Chloe and the Next 20th Century","Father John Misty",2022-04-08,"The fifth full-length release for Josh Tillman as Father John Misty was produced with Jonathan Wilson.",8.1,2022,"fatherjohnmisty2022chlury"
82,113,"Labyrinthitis","Destroyer",2022-03-25,"The latest full-length release for Dan Bejar-led band Destroyer was produced and mixed by John Collins.",8,2022,"destroyer2022labtis"
82,114,"The Car","Arctic Monkeys",2022-10-21,"The seventh full-length studio release for British rock band Arctic Monkeys was produced by James Ford.",8.2,2022,"arcticmonkeys2022thecar"
82,115,"Versions of Modern Performance","Horsegirl",2022-06-03,"The debut full-length release for Chicago noise rock trio Horsegirl was recorded by John Agnello.",4.9,2022,"horsegirl2022vernce"
82,116,"Cool It Down","Yeah Yeah Yeahs",2022-09-30,"The first new full-length studio release in nine years for New York City indie rock band Yeah Yeah Yeahs features a guest appearance from Perfume Genius.",8,2022,"yeahyeahyeahs2022cooown"
82,117,"Gifted","Koffee",2022-03-25,"The debut full-length release for the Jamaican reggae artist Koffee features production with JAE5 and Frank Dukes.",7.5,2022,"koffee2022gifted"
82,118,"Fever Dreams, Pts. 1-4","Johnny Marr",2022-02-25,"The fourth full-length solo studio release for former Smiths guitarist Johnny Marr was recorded during the COVID-19 lockdown with half of the tracks released on two EPs (Fever Dreams Pt. 1 and 2) in 2021.",8.5,2022,"johnnymarr2022fevs14"
82,119,"Reason in Decline","Archers of Loaf",2022-10-21,"This is the first full-length studio release for indie rock band Archers Of Loaf since 1998's White Trash Heroes.",7,2022,"archersofloaf2022reaine"
